carbon_mapping_scenario,year,source_time_index,timestamp_synthetic,region,carbon_intensity_kgco2e_per_kwh,selected_province,candidate_provinces,aggregation_rule,source_status,hour_index,trace_timestamp_anonymized,alignment_status
conservative_site_selection,2025,1,2025-01-01 00:00:00,east,0.7448,Anhui,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly maximum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,0,2024-11-15 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,41,2025-01-02 16:00:00,north,0.6071,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,40,2024-11-17 08:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,41,2025-01-02 16:00:00,northwest,0.3302,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,40,2024-11-17 08:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,41,2025-01-02 16:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,40,2024-11-17 08:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,42,2025-01-02 17:00:00,east,0.3314,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,41,2024-11-17 09:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,42,2025-01-02 17:00:00,north,0.6614,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,41,2024-11-17 09:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,42,2025-01-02 17:00:00,northwest,0.2767,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,41,2024-11-17 09:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,42,2025-01-02 17:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,41,2024-11-17 09:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,43,2025-01-02 18:00:00,east,0.3337,Zhejiang,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,42,2024-11-17 10:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,43,2025-01-02 18:00:00,north,0.658,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,42,2024-11-17 10:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,43,2025-01-02 18:00:00,northwest,0.2846,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,42,2024-11-17 10:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,43,2025-01-02 18:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,42,2024-11-17 10:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,44,2025-01-02 19:00:00,east,0.3341,Zhejiang,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,43,2024-11-17 11:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,44,2025-01-02 19:00:00,north,0.6444,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,43,2024-11-17 11:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,44,2025-01-02 19:00:00,northwest,0.2672,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,43,2024-11-17 11:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,44,2025-01-02 19:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,43,2024-11-17 11:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,45,2025-01-02 20:00:00,east,0.3351,Zhejiang,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,44,2024-11-17 12:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,45,2025-01-02 20:00:00,north,0.6316,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,44,2024-11-17 12:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,45,2025-01-02 20:00:00,northwest,0.2706,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,44,2024-11-17 12:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,45,2025-01-02 20:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,44,2024-11-17 12:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,46,2025-01-02 21:00:00,east,0.3393,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,45,2024-11-17 13:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,46,2025-01-02 21:00:00,north,0.6122,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,45,2024-11-17 13:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,46,2025-01-02 21:00:00,northwest,0.2777,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,45,2024-11-17 13:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,46,2025-01-02 21:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,45,2024-11-17 13:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,47,2025-01-02 22:00:00,east,0.3433,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,46,2024-11-17 14:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,47,2025-01-02 22:00:00,north,0.6035,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,46,2024-11-17 14:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,47,2025-01-02 22:00:00,northwest,0.2652,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,46,2024-11-17 14:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,47,2025-01-02 22:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,46,2024-11-17 14:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,48,2025-01-02 23:00:00,east,0.3581,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,47,2024-11-17 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,48,2025-01-02 23:00:00,north,0.6092,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,47,2024-11-17 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,48,2025-01-02 23:00:00,northwest,0.2434,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,47,2024-11-17 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,48,2025-01-02 23:00:00,southwest,0.0,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,47,2024-11-17 15:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,49,2025-01-03 00:00:00,east,0.4597,Zhejiang,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,48,2024-11-17 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,49,2025-01-03 00:00:00,north,0.6158,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,48,2024-11-17 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,49,2025-01-03 00:00:00,northwest,0.3034,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,48,2024-11-17 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,49,2025-01-03 00:00:00,southwest,0.0343,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,48,2024-11-17 16:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,50,2025-01-03 01:00:00,east,0.4806,Zhejiang,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,49,2024-11-17 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,50,2025-01-03 01:00:00,north,0.6185,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,49,2024-11-17 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,50,2025-01-03 01:00:00,northwest,0.3185,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,49,2024-11-17 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,50,2025-01-03 01:00:00,southwest,0.0333,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,49,2024-11-17 17:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,51,2025-01-03 02:00:00,east,0.5047,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,50,2024-11-17 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,51,2025-01-03 02:00:00,north,0.6204,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,50,2024-11-17 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,51,2025-01-03 02:00:00,northwest,0.3225,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,50,2024-11-17 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,51,2025-01-03 02:00:00,southwest,0.0353,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,50,2024-11-17 18:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,52,2025-01-03 03:00:00,east,0.5078,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,51,2024-11-17 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,52,2025-01-03 03:00:00,north,0.6229,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,51,2024-11-17 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,52,2025-01-03 03:00:00,northwest,0.3266,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,51,2024-11-17 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,52,2025-01-03 03:00:00,southwest,0.0357,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,51,2024-11-17 19:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,53,2025-01-03 04:00:00,east,0.5062,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,52,2024-11-17 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,53,2025-01-03 04:00:00,north,0.6199,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,52,2024-11-17 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,53,2025-01-03 04:00:00,northwest,0.349,Gansu,Gansu|Ningxia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,52,2024-11-17 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,53,2025-01-03 04:00:00,southwest,0.0348,Sichuan,Chongqing|Sichuan|Guizhou,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,52,2024-11-17 20:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,54,2025-01-03 05:00:00,east,0.5061,Guangdong,Beijing|Tianjin|Hebei|Shanghai|Jiangsu|Zhejiang|Anhui|Guangdong,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,53,2024-11-17 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
optimistic_site_selection,2025,54,2025-01-03 05:00:00,north,0.6164,Inner Mongolia,Inner Mongolia,hourly minimum across candidate hub provinces,projected provincial S1 CEF; not observed historical CEF,53,2024-11-17 21:00:00,ordinal hour alignment to projected 2025 S1 CEF; dates are not contemporaneous
